Passo,Step,Valor do Passo,Duracao (s),Timestamp
261,"[True, False, False, False, True, False, True, False]",138,0.045720577239990234,1752098440.4273832
262,"[True, False, True, False, True, False, True, False]",170,0.11307764053344727,1752098440.5404608
263,"[True, False, True, False, False, True, False, False]",164,0.001976490020751953,1752098440.5424373
264,"[True, False, False, False, False, True, False, False]",132,0.04346895217895508,1752098440.5859063
265,"[False, False, False, False, False, True, False, False]",4,0.05581355094909668,1752098440.6417198
266,"[False, True, False, False, False, True, False, True]",69,0.5409038066864014,1752098441.1826236
267,"[False, True, True, False, False, True, False, True]",101,0.2920711040496826,1752098441.4746947
268,"[False, True, False, False, False, True, False, True]",69,0.05581188201904297,1752098441.5305066
269,"[False, True, False, True, True, False, False, True]",89,0.15814447402954102,1752098441.688651
270,"[False, False, False, True, True, False, False, True]",25,0.06932210922241211,1752098441.7579732
271,"[False, False, False, False, True, False, False, True]",9,0.06131124496459961,1752098441.8192844
272,"[True, False, False, False, True, False, True, False]",138,0.19643616676330566,1752098442.0157206
273,"[True, False, False, True, True, False, True, False]",154,0.08962869644165039,1752098442.1053493
274,"[True, False, False, False, True, False, True, False]",138,0.04641866683959961,1752098442.151768
275,"[True, False, True, False, True, False, True, False]",170,0.11318707466125488,1752098442.264955
276,"[True, False, True, False, False, True, False, False]",164,0.001992940902709961,1752098442.266948
277,"[True, False, False, False, False, True, False, False]",132,0.04099273681640625,1752098442.3079407
278,"[False, False, False, False, False, True, False, False]",4,0.05691981315612793,1752098442.3648605
279,"[False, True, False, False, False, True, False, True]",69,0.5409929752349854,1752098442.9058535
280,"[False, True, True, False, False, True, False, True]",101,0.2807769775390625,1752098443.1866305
281,"[False, True, False, False, False, True, False, True]",69,0.059798240661621094,1752098443.2464287
282,"[False, True, False, True, True, False, False, True]",89,0.16461420059204102,1752098443.411043
283,"[False, False, False, True, True, False, False, True]",25,0.07029867172241211,1752098443.4813416
284,"[False, False, False, False, True, False, False, True]",9,0.050811052322387695,1752098443.5321527
285,"[True, False, False, False, True, False, True, False]",138,0.2075362205505371,1752098443.7396889
286,"[True, False, False, True, True, False, True, False]",154,0.08961200714111328,1752098443.8293009
287,"[True, False, False, False, True, False, True, False]",138,0.04453444480895996,1752098443.8738353
288,"[True, False, True, False, False, False, False, False]",160,0.12025809288024902,1752098443.9940934
289,"[True, False, True, False, False, True, False, False]",164,0.0019383430480957031,1752098443.9960318
290,"[True, False, False, False, False, True, False, False]",132,0.04015851020812988,1752098444.0361903
291,"[False, False, False, False, False, True, False, False]",4,0.05742669105529785,1752098444.093617
292,"[False, True, False, False, False, True, False, True]",69,0.542412281036377,1752098444.6360292
293,"[False, True, True, False, False, True, False, True]",101,0.281909704208374,1752098444.917939
294,"[False, True, False, False, False, True, False, True]",69,0.05571341514587402,1752098444.9736524
295,"[False, True, False, True, True, False, False, True]",89,0.1689920425415039,1752098445.1426444
296,"[False, False, False, True, True, False, False, True]",25,0.07041215896606445,1752098445.2130566
297,"[False, False, False, False, True, False, False, True]",9,0.04988598823547363,1752098445.2629426
298,"[True, False, False, False, True, False, True, False]",138,0.2087574005126953,1752098445.4717
299,"[True, False, False, True, True, False, True, False]",154,0.08727383613586426,1752098445.5589738
300,"[True, False, False, False, True, False, True, False]",138,0.04493594169616699,1752098445.6039097
301,"[True, False, True, False, False, False, False, False]",160,0.12037515640258789,1752098445.724285
302,"[True, False, True, False, False, True, False, False]",164,0.0019237995147705078,1752098445.7262087
303,"[True, False, False, False, False, True, False, False]",132,0.039131879806518555,1752098445.7653406
304,"[False, False, False, False, False, True, False, False]",4,0.05798196792602539,1752098445.8233225
305,"[False, True, False, False, False, True, False, True]",69,0.5422985553741455,1752098446.365621
306,"[False, True, True, False, False, True, False, True]",101,0.28177428245544434,1752098446.6473954
307,"[False, True, False, False, False, True, False, True]",69,0.056313276290893555,1752098446.7037086
308,"[False, True, False, True, True, False, False, True]",89,0.16658997535705566,1752098446.8702986
309,"[False, False, False, True, True, False, False, True]",25,0.06906771659851074,1752098446.9393663
310,"[False, False, False, False, True, False, False, True]",9,0.06106901168823242,1752098447.0004354
311,"[True, False, False, False, True, False, True, False]",138,0.1952073574066162,1752098447.1956427
312,"[True, False, False, True, True, False, True, False]",154,0.09026265144348145,1752098447.2859054
313,"[True, False, False, False, True, False, True, False]",138,0.04329347610473633,1752098447.3291988
314,"[True, False, True, False, True, False, True, False]",170,0.11822867393493652,1752098447.4474275
315,"[True, False, True, False, False, True, False, False]",164,0.0019953250885009766,1752098447.4494228
316,"[True, False, False, False, False, True, False, False]",132,0.04246878623962402,1752098447.4918916
317,"[False, False, False, False, False, True, False, False]",4,0.054780006408691406,1752098447.5466716
318,"[False, True, False, False, False, True, False, True]",69,0.5470309257507324,1752098448.0937026
319,"[False, True, True, False, False, True, False, True]",101,0.27793383598327637,1752098448.3716364
320,"[False, True, False, False, False, True, False, True]",69,0.05664992332458496,1752098448.4282863
321,"[False, True, False, True, True, False, False, True]",89,0.16726469993591309,1752098448.595551
322,"[False, False, False, True, True, False, False, True]",25,0.07068777084350586,1752098448.6662388
323,"[False, False, False, False, True, False, False, True]",9,0.049851417541503906,1752098448.7160902
324,"[True, False, False, False, True, False, True, False]",138,0.20647215843200684,1752098448.9225624
325,"[True, False, False, True, True, False, True, False]",154,0.0907282829284668,1752098449.0132906
326,"[True, False, False, False, True, False, True, False]",138,0.0442509651184082,1752098449.0575416
327,"[True, False, True, False, True, False, True, False]",170,0.11988353729248047,1752098449.1774251
328,"[True, False, True, False, False, True, False, False]",164,0.0019965171813964844,1752098449.1794217
329,"[True, False, False, False, False, True, False, False]",132,0.04027104377746582,1752098449.2196927
330,"[False, False, False, False, False, True, False, False]",4,0.05904221534729004,1752098449.278735
